country,date_posted,title,url,bdesc,crawl_time
Uruguay,"31 Oct, 2025",Require fiber optic cables with custom specs,https://www.tradewheel.com/buyers/require-fiber-optic-cables-with-custom-specs/894532/,"Dear Sir, I am looking to purchase fiber optic cables. Could you provide me with availability along with pricing? Kind Regards.",2025-11-01 16:15:43
Palestinian Territory,"31 Oct, 2025",Blood collection tubes needed for retain chain supply,https://www.tradewheel.com/buyers/blood-collection-tubes-needed-for-retain-chain-supply/894531/,"Greetings, We would like to purchase blood collection tubes. Kindly provide us with product specifications, MOQ and quality certifications.",2025-11-01 16:15:43
United Kingdom,"31 Oct, 2025",Outdoor sportswear needed for retail chain supply,https://www.tradewheel.com/buyers/outdoor-sportswear-needed-for-retail-chain-supply/894530/,"We are interested to purchase outdoor sportswear for running and hiking, I look forward to building a long-term business relationship.",2025-11-01 16:15:43
United Kingdom,"31 Oct, 2025",Sourcing evening dresses at competitive prices,https://www.tradewheel.com/buyers/sourcing-evening-dresses-at-competitive-prices/894528/,"Hello, We are currently sourcing evening dresses. The collection should include a wide range of colors, embellishments and tailoring styles.",2025-11-01 16:15:43
United Kingdom,"31 Oct, 2025",Bulk purchase inquiry for herbal medicine,https://www.tradewheel.com/buyers/bulk-purchase-inquiry-for-herbal-medicine/894527/,"I am searching reliable supplier for herbal medicine, Kindly share catalog, MOQ along with delivery timeline. Thank you.",2025-11-01 16:15:43
USA,"31 Oct, 2025",Need whitening strips for distribution,https://www.tradewheel.com/buyers/need-whitening-strips-for-distribution/894525/,"Hi there, We would like to purchase whitening strips. Please send product specifications, packaging options and pricing for review.",2025-11-01 16:15:43
Panama,"31 Oct, 2025",Importing electric tricycles – need quotes,https://www.tradewheel.com/buyers/importing-electric-tricycles-need-quotes/894522/,"We are looking to buy high-performance electric tricycles. The tricycles should feature strong motor power, durable structure and long battery range.",2025-11-01 16:15:43
Egypt,"31 Oct, 2025",Purchasing Request For Shoe Accessories for Footwear and Fashion Supply,https://www.tradewheel.com/buyers/purchasing-request-for-shoe-accessories-for-footwear-and/894521/,"Hi, We want to acquire premium shoe accessories suitable for different shoe styles and brands. Kindly send your offers, catalog, and delivery terms for consideration.",2025-11-01 16:15:43
Italy,"31 Oct, 2025",Buying beard brush for export,https://www.tradewheel.com/buyers/buying-beard-brush-for-export/894519/,"Greetings, We are looking to purchase beard brush for men,s grooming use, Kindly share details about materials, handle type and available size. Thank you.",2025-11-01 16:15:43
Mexico,"31 Oct, 2025",I want to buy wifi dongles – reach me now,https://www.tradewheel.com/buyers/i-want-to-buy-wifi-dongles-reach/894518/,"Hello, I am looking to purchase wifi dongles. The dongles should support stable internet connectivity and compact designs. Thank you.",2025-11-01 16:15:43
Canada,"31 Oct, 2025",Inquiring For Socks for Supplier Availability and Pricing,https://www.tradewheel.com/buyers/inquiring-for-socks-for-supplier-availability-and-pricing/894517/,"Greetings, We are interested in sourcing comfortable and durable socks suitable for daily wear and sports use. Please provide product specifications, color varieties, and quotations.",2025-11-01 16:15:43
USA,"31 Oct, 2025",Requirement For Olympus TERRA II Portable XRD Analyzer for Research and Quality Control Applications,https://www.tradewheel.com/buyers/requirement-for-olympus-terra-ii-portable-xrd-analyzer/894516/,"Hello, We are looking to purchase an original Olympus TERRA II Portable XRD Analyzer for accurate mineral and material analysis. Kindly share your best prices, model specifications, and warranty details.",2025-11-01 16:15:43
Nigeria,"31 Oct, 2025",Need spray guns for distribution,https://www.tradewheel.com/buyers/need-spray-guns-for-distribution/894515/,"Good day, We are currently sourcing spray guns. The guns should be compatible with various paints, lacquers and coatings.",2025-11-01 16:15:43
USA,"31 Oct, 2025",Need mini figurines for retail shop,https://www.tradewheel.com/buyers/need-mini-figurines-for-retail-shop/894513/,"Hello, We are looking to purchase mini figurines. The figurines should be finely detailed, durable and available in various themes.",2025-11-01 16:15:43
China,"31 Oct, 2025",Want To Purchase Packaging Bags for Local Market Stocking,https://www.tradewheel.com/buyers/want-to-purchase-packaging-bags-for-local-market/894512/,"Hi, We want to acquire premium packaging bags in various styles such as zip lock, stand-up, and woven types. Kindly send your offers, catalog, and delivery terms.",2025-11-01 16:15:43
Japan,"31 Oct, 2025",Sourcing motorcycles at competitive prices,https://www.tradewheel.com/buyers/sourcing-motorcycles-at-competitive-prices/894511/,"Hello, We are looking to purchase motorcycles. The products should offer fuel efficiency, strong engine performance and durable structure.",2025-11-01 16:15:43
USA,"31 Oct, 2025",Want To Import Sunflower Oil for Food and Beverage Market,https://www.tradewheel.com/buyers/want-to-import-sunflower-oil-for-food-and/894510/,"Greetings, We are interested in sourcing pure and refined sunflower oil in bulk quantities. Please provide product specifications, certifications, and quotations for review.",2025-11-01 16:15:43
China,"31 Oct, 2025",Planning to import aluminium ingots – connect now,https://www.tradewheel.com/buyers/planning-to-import-aluminium-ingots-connect-now/894509/,"Good day, We are currently seeking aluminium ingots. Please provide us with full specifications and quotations for review.",2025-11-01 16:15:43
USA,"31 Oct, 2025",Interested In CT PT Analyzer for Transformer and Substation Testing,https://www.tradewheel.com/buyers/interested-in-ct-pt-analyzer-for-transformer-and/894508/,"Hello, We are looking to purchase a high-quality CT PT analyzer for electrical testing and calibration purposes. Kindly share your best prices, available models, and technical specifications.",2025-11-01 16:15:43
China,"31 Oct, 2025",I want to buy forklifts – reach me now,https://www.tradewheel.com/buyers/i-want-to-buy-forklifts-reach-me/894507/,"Dear Sir, I am interested in purchasing forklifts. I require models with ergonomic designs, easy maneuverability and reliable safety features.",2025-11-01 16:15:43
China,"31 Oct, 2025",Quotation For Ladders for Bulk Purchase and Supply,https://www.tradewheel.com/buyers/quotation-for-ladders-for-bulk-purchase-and-supply/894506/,"Hi, We want to acquire strong and safe ladders suitable for construction, maintenance, and home applications. Kindly send your offers, catalog, and delivery terms.",2025-11-01 16:15:43
Vietnam,"31 Oct, 2025",Searching For Lollipop Candy for Confectionery and Snack Sale,https://www.tradewheel.com/buyers/searching-for-lollipop-candy-for-confectionery-and-snack/894505/,"Hello, We are looking to purchase high-quality lollipop candies in assorted flavors and shapes. Kindly share your best prices, available packaging options, and ingredient details.",2025-11-01 16:15:43
Brazil,"31 Oct, 2025",Searching for eco-friendly indoor Plants,https://www.tradewheel.com/buyers/searching-for-eco-friendly-indoor-plants/894499/,"Greetings, We would like to purchase indoor plants for the decoration purpose, Hoping to connect soon and explore cooperation opportunities.",2025-11-01 16:15:43
Uruguay,"31 Oct, 2025",Requirement For Carding Machine,https://www.tradewheel.com/buyers/requirement-for-carding-machine/894497/,Hello We are looking for Carding Machine in Uruguay We will buy 1 to check quality of it. Please share your good price Thank you,2025-11-01 16:15:43
Australia,"31 Oct, 2025",Require hospital uniforms with custom specs,https://www.tradewheel.com/buyers/require-hospital-uniforms-with-custom-specs/894496/,"Hello, I am looking for hospital uniforms around 50 sets at first and then I will order more. Kindly let me know the prices along with the details. Thankyou.",2025-11-01 16:15:43
Palestinian Territory,"31 Oct, 2025",Need cocoa beans for distribution,https://www.tradewheel.com/buyers/need-cocoa-beans-for-distribution/894495/,We are currently looking for premium-quality cocoa beans sourced directly from reputable growers and exporters. Hoping for a positive and quick response from your side.,2025-11-01 16:15:43
Bangladesh,"31 Oct, 2025",Bulk purchase inquiry for silicon sealant,https://www.tradewheel.com/buyers/bulk-purchase-inquiry-for-silicon-sealant/894493/,"We have an inquiry regarding silicon sealant for sealing and bonding joints, Please get in touch for further discussion.",2025-11-01 16:15:43
Ukraine,"31 Oct, 2025",Need plastic brooms for distribution,https://www.tradewheel.com/buyers/need-plastic-brooms-for-distribution/894491/,"Hello, We would like to purchase plastic brooms. Please provide us with minimum order quantity along with pricing. Thank you.",2025-11-01 16:15:43
Iraq,"31 Oct, 2025",In search for carriage bolt in bulk quantity,https://www.tradewheel.com/buyers/in-search-for-carriage-bolt-in-bulk-quantity/894490/,"Good day, We require bulk quantities of stainless steel carriage bolt, 1/4 x 2-Inch, Kindly share product catalog, MOQ and payment terms.",2025-11-01 16:15:43
India,"31 Oct, 2025",Looking to partner with lacquer supplier,https://www.tradewheel.com/buyers/looking-to-partner-with-lacquer-supplier/894489/,"Good day, I am interested in buying clear gloss lacquer. Please provide me with product details, packaging options and prices.",2025-11-01 16:15:43
China,"31 Oct, 2025",Looking For Medical Laser for Clinic and Dermatology Use,https://www.tradewheel.com/buyers/looking-for-medical-laser-for-clinic-and-dermatology/894488/,"Greetings, We are interested in sourcing advanced medical lasers suitable for skin rejuvenation, hair removal, and surgical procedures. Please provide product details, certifications, and quotations.",2025-11-01 16:15:43
Peru,"31 Oct, 2025",Need glossy paper for retail shop,https://www.tradewheel.com/buyers/need-glossy-paper-for-retail-shop/894487/,"Good day, We are interested in buying glossy paper. Could you provide us with availability along with pricing? Kind Regards.",2025-11-01 16:15:43
USA,"31 Oct, 2025",I want to buy acrylic serving trays – reach me now,https://www.tradewheel.com/buyers/i-want-to-buy-acrylic-serving-trays/894485/,"Dear Sir, I would like to buy acrylic serving trays. The trays should feature crystal-clear transparency, smooth edges and high impact resistance.",2025-11-01 16:15:43
Zimbabwe,"31 Oct, 2025",Bulk purchase inquiry for plastic jars,https://www.tradewheel.com/buyers/bulk-purchase-inquiry-for-plastic-jars/894483/,"Greetings, We are currently seeking transparent plastic spice jars. The jars must be made from food-grade, BPA-free materials with airtight lids.",2025-11-01 16:15:43
USA,"31 Oct, 2025",In need of luggage bags from manufacturer,https://www.tradewheel.com/buyers/in-need-of-luggage-bags-from-manufacturer/894482/,"Hi there, We are currently sourcing luggage bags. The bags should be lightweight, durable and available in various materials. Thank you.",2025-11-01 16:15:43
Republic of Türkiye,"31 Oct, 2025",Planning to import dental flossers – connect now,https://www.tradewheel.com/buyers/planning-to-import-dental-flossers-connect-now/894480/,"We are looking to buy electric toothbrushes and dental flossers. The products should feature ergonomic design, rechargeable batteries and efficient cleaning technology.",2025-11-01 16:15:43
Mexico,"31 Oct, 2025",Planning to purchase 40FT living container House,https://www.tradewheel.com/buyers/planning-to-purchase-40ft-living-container-house/894477/,"Hello, Our company has an upcoming demand for luxury quality 40FT living container House, If there is any supplier who can provide us in a month so contact us through email. Thank you.",2025-11-01 16:15:43
Canada,"31 Oct, 2025",Need acrylic houseware products for distribution,https://www.tradewheel.com/buyers/need-acrylic-houseware-products-for-distribution/894476/,"Hello, We are looking to buy acrylic houseware products. The items should feature crystal-clear transparency, elegant designs and long-lasting quality.",2025-11-01 16:15:43
Germany,"31 Oct, 2025",Sourcing RO plants at competitive prices,https://www.tradewheel.com/buyers/sourcing-ro-plants-at-competitive-prices/894474/,"Hello, We are searching for high-capacity RO plants. Please provide us with plant capacities, technical specifications & after-sales support details.",2025-11-01 16:15:43
Kuwait,"31 Oct, 2025",Bulk purchase inquiry for lipstick,https://www.tradewheel.com/buyers/bulk-purchase-inquiry-for-lipstick/894473/,"Dear suppliers, My name is Aqeel from Kuwait I need 500pcs of lipstick in red color, and 500pcs in multiple color. Kindly provide us with your available stock along with pricing. Thank you.",2025-11-01 16:15:43
Colombia,"31 Oct, 2025",I want to buy rice milling machines – reach me now,https://www.tradewheel.com/buyers/i-want-to-buy-rice-milling-machines/894471/,"Hello, I am currently seeking rice milling machines. I require fully automatic systems equipped with cleaning, husking and polishing functions.",2025-11-01 16:15:43
China,"31 Oct, 2025",Looking for power tool for industrial use,https://www.tradewheel.com/buyers/looking-for-power-tool-for-industrial-use/894470/,"We are interested in purchasing a wide range of power tools suitable for construction, and woodworking, Awaiting your prompt reply with details and pricing.",2025-11-01 16:15:43
Spain,"31 Oct, 2025",Buying mobile phone bags for export,https://www.tradewheel.com/buyers/buying-mobile-phone-bags-for-export/894468/,"Greetings, I am searching reliable supplier for mobile phone bags in various design and colors, Kindly share your best offer at your earliest convenience.",2025-11-01 16:15:43
India,"31 Oct, 2025",Need ignition lock for retail shop,https://www.tradewheel.com/buyers/need-ignition-lock-for-retail-shop/894466/,"Greetings, We would like to purchase ignition lock for different models of cars, Kindly provide us with your available models, along with delivery timeline. Thank you.",2025-11-01 16:15:43
Egypt,"31 Oct, 2025",Inquiring For Cabbage,https://www.tradewheel.com/buyers/inquiring-for-cabbage/894452/,Hi We are looking for Cabbage in Egypt We will buy small qty then big order Kindly share your product details Thank you,2025-11-01 16:15:43
Philippines,"31 Oct, 2025",Importing construction machinery– Need quotes,https://www.tradewheel.com/buyers/importing-construction-machinery-need-quotes/894442/,"We are interested in establishing contact with manufacturers of construction machinery suitable for roadwork, and heavy engineering projects, Hoping to receive your quotation soon.",2025-11-01 16:15:43
United Kingdom,"31 Oct, 2025",Buying Fragrance for export purpose,https://www.tradewheel.com/buyers/buying-fragrance-for-export-purpose/894440/,"Hello, May I have quotation for high quality and long lasting fragrance. Supplier with ready stock contact me through my email.",2025-11-01 16:15:43
United Kingdom,"31 Oct, 2025",Need reliable suppliers for excavator,https://www.tradewheel.com/buyers/need-reliable-suppliers-for-excavator/894439/,"We are currently sourcing excavators. Please send us your product catalog, specifications, availability, and best export pricing for review. Best regards.",2025-11-01 16:15:43
Vietnam,"31 Oct, 2025",Ready to place order for bicycle,https://www.tradewheel.com/buyers/ready-to-place-order-for-bicycle/894436/,"We are looking to purchase wide selection of bicycle for both adults and children, Looking forward to hearing from you with product details.",2025-11-01 16:15:43
Nigeria,"31 Oct, 2025",Sourcing bulldozer at competitive price,https://www.tradewheel.com/buyers/sourcing-bulldozer-at-competitive-price/894434/,"Greetings, Our company is seeking reliable manufacturers of bulldozer, Kindly mention catalog and 1unit price. Thank you.",2025-11-01 16:15:43
Sweden,"31 Oct, 2025",I want to buy UHMWPE tubes – reach me now,https://www.tradewheel.com/buyers/i-want-to-buy-uhmwpe-tubes-reach/894428/,"Dear Sir, I am currently sourcing uhmwpe tubes. The tubes should offer exceptional wear resistance, low friction coefficient and high impact strength.",2025-11-01 16:15:43
China,"31 Oct, 2025",Looking for bauxite ore for industrial use,https://www.tradewheel.com/buyers/looking-for-bauxite-ore-for-industrial-use/894425/,"Good day, We are currently seeking bauxite ore. We require consistent quality, bulk shipment capabilities and reliable delivery schedules.",2025-11-01 16:15:43
Andorra,"31 Oct, 2025",Planning to import steel coils – connect now,https://www.tradewheel.com/buyers/planning-to-import-steel-coils-connect-now/894421/,"Greetings, We are interested in buying galvanized steel coils. The coils should feature uniform zinc coating, strong corrosion resistance & high tensile strength.",2025-11-01 16:15:43
Kenya,"31 Oct, 2025",Sourcing roof tiles at competitive prices,https://www.tradewheel.com/buyers/sourcing-roof-tiles-at-competitive-prices/894419/,"We are seeking suppliers of high-quality clay roof tiles. The products should be durable, weather-resistant and available in various designs and natural colors.",2025-11-01 16:15:43
Italy,"31 Oct, 2025",Looking to partner with topless tower crane supplier,https://www.tradewheel.com/buyers/looking-to-partner-with-topless-tower-crane-supplier/894414/,"Greetings, We are interested in buying topless tower cranes. We prefer suppliers offering energy-efficient designs and full maintenance support.",2025-11-01 16:15:43
Pakistan,"31 Oct, 2025",I want to buy 8 layers pcb's – reach me now,https://www.tradewheel.com/buyers/i-want-to-buy-8-layers-pcbs/894412/,"Dear Sir, I am currently sourcing 8 layers pcb's. Please share technical parameters, lead times and price quotations. Thank you.",2025-11-01 16:15:43
Bangladesh,"31 Oct, 2025",Sourcing cotton roll at competitive price,https://www.tradewheel.com/buyers/sourcing-cotton-roll-at-competitive-price/894411/,"I am seeking reliable suppliers of high-quality cotton rolls for use in salons, and cosmetic industries. I’ll appreciate it if you can revert with availability and rates.",2025-11-01 16:15:43
Australia,"31 Oct, 2025",Need artificial plants for retail shop,https://www.tradewheel.com/buyers/need-artificial-plants-for-retail-shop/894409/,"Hi there, We are currently sourcing artificial plants. Kindly provide us with your best offer at your earliest convenience.",2025-11-01 16:15:43
United Kingdom,"31 Oct, 2025",Looking to partner with rail track gauge supplier,https://www.tradewheel.com/buyers/looking-to-partner-with-rail-track-gauge-supplier/894408/,"Hello, We are looking to purchase rail track gauge. The products should offer excellent accuracy, strong construction and long-term reliability",2025-11-01 16:15:43
United Kingdom,"31 Oct, 2025",In need of seamless skirt pants from manufacturer,https://www.tradewheel.com/buyers/in-need-of-seamless-skirt-pants-from-manufacturer/894405/,"Hello, We are looking to purchase seamless skirt pants. Interested manufacturers are requested to send design options and pricing.",2025-11-01 16:15:43
Germany,"31 Oct, 2025",Lithium ion batteries wanted for long term purchase,https://www.tradewheel.com/buyers/lithium-ion-batteries-wanted-for-long-term-purchase/894403/,"Good day, We are interested in buying lithium ion batteries. The batteries should offer high energy density, long cycle life and stable performance.",2025-11-01 16:15:43
Uzbekistan,"31 Oct, 2025",Seeking reliable source for Chinese Car,https://www.tradewheel.com/buyers/seeking-reliable-source-for-chinese-car/894402/,"Hi, We are planning to source range of chinese car for our dealership network, We are interested in different models and latest features. Please share available model, specification delivery charges.",2025-11-01 16:15:43
Zimbabwe,"31 Oct, 2025",Sourcing coin operated game machines at competitive prices,https://www.tradewheel.com/buyers/sourcing-coin-operated-game-machines-at-competitive-prices/894400/,"Greetings, We require coin operated game machines. The machines should feature durable construction and reliable coin mechanisms.",2025-11-01 16:15:43
Tanzania,"31 Oct, 2025",Importing UAV drones – need quotes,https://www.tradewheel.com/buyers/importing-uav-drones-need-quotes/894396/,"Good day, We are currently seeking UAV drones. The drones must be equipped with precision sensors, durable frames and intelligent flight modes.",2025-11-01 16:15:43
China,"31 Oct, 2025",Require PET Plastic Film with custom specs,https://www.tradewheel.com/buyers/require-pet-plastic-film-with-custom-specs/894393/,"We are currently seeking dependable suppliers of pet plastic film, Please provide us catalog, MOQ, along with payment terms",2025-11-01 16:15:43
Thailand,"31 Oct, 2025",Need pet products for distribution,https://www.tradewheel.com/buyers/need-pet-products-for-distribution/894392/,"Good day, We are interested in buying pet toys and grooming products. Interested suppliers are requested to send product samples and bulk pricing.",2025-11-01 16:15:43
USA,"31 Oct, 2025",Sourcing disposable vapes at competitive prices,https://www.tradewheel.com/buyers/sourcing-disposable-vapes-at-competitive-prices/894390/,"Good day, We are currently sourcing disposable vapes. Can you provide us with availability along with pricing? Kind Regards.",2025-11-01 16:15:43
India,"31 Oct, 2025",I want to buy USB C cables – reach me now,https://www.tradewheel.com/buyers/i-want-to-buy-usb-c-cables/894387/,"Dear Sir, I would like to purchase USB C cables. The cables must be suitable for smartphones and power banks with high-speed transmission capability.",2025-11-01 16:15:43
United Kingdom,"31 Oct, 2025",Seeking wholesale gloves for business,https://www.tradewheel.com/buyers/seeking-wholesale-gloves-for-business/894380/,"We are actively sourcing high-performance Gloves for multiple applications, including industrial safety, and medical use, You can reach me through email for quick communication.",2025-11-01 16:15:43
South Africa,"31 Oct, 2025","Importing men,s and women Shoes– Need quotes",https://www.tradewheel.com/buyers/importing-mens-and-women-shoes-need-quotes/894379/,"Greetings, Our company has an upcoming demand for men,s and women Shoes in bulk quantity, Feel free to send catalogs and prices to my email.",2025-11-01 16:15:43
China,"31 Oct, 2025",Bulk purchase inquiry for paper cups,https://www.tradewheel.com/buyers/bulk-purchase-inquiry-for-paper-cups/894377/,"Good day, We are interested in buying single wall paper cups and double wall paper cups. Can you provide us with availability along with pricing? Kind Regards.",2025-11-01 16:15:43
China,"31 Oct, 2025",Bulk purchase inquiry for sunflower and soybean oil,https://www.tradewheel.com/buyers/bulk-purchase-inquiry-for-sunflower-and-soybean-oil/894376/,"Greetings, I am seeking reliable suppliers for Sunflower and soybean oil are used for cooking and cosmetic as well, I’d prefer to continue our communication by email.",2025-11-01 16:15:43
Kenya,"31 Oct, 2025",Require optical filters with custom specs,https://www.tradewheel.com/buyers/require-optical-filters-with-custom-specs/894375/,"Hello, We are currently seeking optical filters. The filters should ensure high transmission accuracy and excellent surface quality. Thank you.",2025-11-01 16:15:43
Spain,"31 Oct, 2025",I want to buy crystal oscillators – reach me now,https://www.tradewheel.com/buyers/i-want-to-buy-crystal-oscillators-reach/894373/,"Hello, I am currently sourcing crystal oscillators. The components should offer excellent frequency stability and low phase noise. Thank you.",2025-11-01 16:15:43
Spain,"31 Oct, 2025",Searching for eco-friendly hair extensions,https://www.tradewheel.com/buyers/searching-for-eco-friendly-hair-extensions/894372/,"We are in search of premium hair extensions suitable for salons, retailers, and online beauty brands. Please share your product catalog, price list, MOQ, and delivery schedule. Thank you.",2025-11-01 16:15:43
USA,"31 Oct, 2025",Looking to partner with filler cannulas supplier,https://www.tradewheel.com/buyers/looking-to-partner-with-filler-cannulas-supplier/894367/,"Good day, We are sourcing high-quality filler cannulas. The products must be sterile, disposable and manufactured according to international medical standards.",2025-11-01 16:15:43
USA,"31 Oct, 2025",Importing bag dust collectors – need quotes,https://www.tradewheel.com/buyers/importing-bag-dust-collectors-need-quotes/894366/,"Greetings, We are currently seeking bag dust collectors. The systems should ensure efficient air filtration, low emission levels & energy-saving performance.",2025-11-01 16:15:43
USA,"31 Oct, 2025",Buying women necklace for export,https://www.tradewheel.com/buyers/buying-women-necklace-for-export/894365/,"Good day, We have an inquiry regarding women necklace in different design, Kindly share your available design, catalog along with shipping charges.",2025-11-01 16:15:43
Qatar,"31 Oct, 2025",Need mask packs for retail shop,https://www.tradewheel.com/buyers/need-mask-packs-for-retail-shop/894364/,"We are currently sourcing mask packs. Please provide us with product details, ingredient lists and competitive bulk pricing. Kind Regards.",2025-11-01 16:15:43
United Arab Emirates,"31 Oct, 2025",Planning to import copper cathodes – connect now,https://www.tradewheel.com/buyers/planning-to-import-copper-cathodes-connect-now/894363/,"Good day, We are currently seeking copper cathodes. Please send us with full specifications and quotations for review.",2025-11-01 16:15:43
Germany,"31 Oct, 2025",In search for salt in large scale purchase,https://www.tradewheel.com/buyers/in-search-for-salt-in-large-scale-purchase/894361/,"Good day, My name is Imrat Ezheev from Germany I need 150MT salt in a month, If there is any supplier who can delivered in month so contact me through email. Thank you.",2025-11-01 16:15:43
United Kingdom,"31 Oct, 2025","Urgent need for women sandals, heels",https://www.tradewheel.com/buyers/urgent-need-for-women-sandals-heels/894360/,"Greetings, Our company has an upcoming demand for women sandals and heels in different verities and sizes, Kindly share available sizes MOQ, along with delivery timeline. Thank you.",2025-11-01 16:15:43
China,"31 Oct, 2025",Interested in branded cosmetics,https://www.tradewheel.com/buyers/interested-in-branded-cosmetics/894358/,"Hello, We are looking to source fragrances and cosmetic products. Interested suppliers are requested to share product lists and pricing details.",2025-11-01 16:15:43
South Korea,"31 Oct, 2025",In need of rolling door hand crank from reliable suppliers,https://www.tradewheel.com/buyers/in-need-of-rolling-door-hand-crank-from/894357/,We are looking to procure rolling door hand cranks designed for smooth and efficient manual operation of industrial or commercial rolling doors. Looking forward to your reply soon.,2025-11-01 16:15:43
India,"31 Oct, 2025",In need of PVC tarpaulins from manufacturer,https://www.tradewheel.com/buyers/in-need-of-pvc-tarpaulins-from-manufacturer/894356/,"Hello, We are looking to purchase PVC tarpaulins. The tarpaulins should offer high durability and resistance to tearing and abrasion.",2025-11-01 16:15:43
Botswana,"31 Oct, 2025",Importing basmati rice – Need quotes,https://www.tradewheel.com/buyers/importing-basmati-rice-need-quotes/894354/,"Greetings, We are evaluating suppliers for basmati rice in bulk quantity for wholesale purpose, Please provide your quotation by email at your earliest convenience.",2025-11-01 16:15:43
India,"31 Oct, 2025",Sourcing humic acid at competitive prices,https://www.tradewheel.com/buyers/sourcing-humic-acid-at-competitive-prices/894353/,"Hello, We are looking to purchase humic acid. The product should possess water solubility, high humic content and proven efficacy in crop growth.",2025-11-01 16:15:43
United Kingdom,"31 Oct, 2025",Buying metal stand – MOQ 500+ units,https://www.tradewheel.com/buyers/buying-metal-stand-moq-500-units/894352/,We are currently seeking reliable suppliers of Metal Stands for use in both commercial and decorative settings. Hoping for a positive and quick response from your side.,2025-11-01 16:15:43
USA,"31 Oct, 2025",Looking to partner with small fountain supplier,https://www.tradewheel.com/buyers/looking-to-partner-with-small-fountain-supplier/894351/,"Hello, We are looking to purchase small fountains. The fountains should feature durable construction and efficient water circulation systems.",2025-11-01 16:15:43
Mexico,"31 Oct, 2025",Importing salmon fish – need quotes,https://www.tradewheel.com/buyers/importing-salmon-fish-need-quotes/894346/,"Good day, We are interested in buying salmon fish. Please provide your quotations by email at your earliest convenience.",2025-11-01 16:15:43
USA,"31 Oct, 2025",Interested in branded hair straighteners,https://www.tradewheel.com/buyers/interested-in-branded-hair-straighteners/894343/,"Hello, We are looking to buy hair care products such as hair straighteners and hair dryers. Can you provide us with availability along with pricing? Kind Regards.",2025-11-01 16:15:43
Australia,"31 Oct, 2025",In search of forklift marker in bulk quantity,https://www.tradewheel.com/buyers/in-search-of-forklift-marker-in-bulk-quantity/894340/,We are actively looking to purchase forklift markers designed for safety and warehouse visibility enhancement. Please contact me with relevant product specifications.,2025-11-01 16:15:43
China,"31 Oct, 2025",Need fruits for distribution,https://www.tradewheel.com/buyers/need-fruits-for-distribution/894337/,"Hello, We have a requirement for fruits such as mango, banana, and strawberry for retail purpose. Kindly revert with your pricing and available stock.",2025-11-01 16:15:43
